time	1	2	3	4
496.832			118.75	
496.832		432.25		
496.832	221			
496.855				530
496.855			118.75	
496.855	225.25			
496.855		428.25		
496.892				529.75
496.892			118.75	
496.892	229.25			
496.892		424.5		
496.916				529.75
496.916			118.75	
496.916	233.5			
496.916		420.75		
496.947				529.75
496.947			119	
496.947	237			
496.947		417.25		
496.974				530
496.974			119	
496.974	240			
496.974		414		
497.002				529.75
497.002			118.75	
497.002	242.25			
497.002		411.75		
497.027				529.75
497.027			118.75	
497.027	242.25			
497.027		411.75		
497.053				529.75
497.053			118.75	
497.053	244			
497.053		410		
497.076				529.75
497.076			118.75	
497.076	245.75			
497.076		409		
497.103				530
497.103			119	
497.103	246			
497.103		408		
497.131				529.75
497.131			118.75	
497.131	245.25			
497.131		408.5		
497.162				529.75
497.162			118.75	
497.162	245.25			
497.162		408.5		
497.188				529.75
497.188			118.75	
497.188	244			
497.188		409.75		
497.212				529.75
497.212			119	
497.212	242			
497.212		411		
497.24				530
497.24			118.75	
497.24	239.5			
497.24		413.5		
497.269				530
497.269			118.75	
497.269	236.25			
497.269		416.5		
497.293				530
497.293			118.75	
497.293	236.25			
497.293		416.5		
497.314				529.75
497.314			118.75	
497.314	232.25			
497.314		419.5		
497.337				529.75
497.337			118.75	
497.337	228.5			
497.337		423.75		
497.365				529.75
497.365			118.75	
497.365	224.25			
497.365		427.5		
497.395				529.75
497.395			118.75	
497.395		431.5		
497.395	220			
497.422				529.75
497.422			118.75	
497.422		431.5		
497.422	220			
497.445				529.75
497.445			118.75	
497.445		435.5		
497.445	215.75			
497.47				529.5
497.47			118.75	
497.47		439		
497.47	211.75			
497.501				529.5
497.501			118.75	
497.501		442.75		
497.501	208			
497.521				529.5
497.521			118.75	
497.521		442.75		
497.521	208			
497.549				529.5
497.549			118.75	
497.549		445.75		
497.549	205			
497.573				530
497.573			118.75	
497.573		448.25		
497.573	202.25			
497.603				529.75
497.603			118.75	
497.603		450.25		
497.603	200.25			
497.628				529.75
497.628			118.75	
497.628		450.25		
497.628	200.25			
497.655				529.75
497.655			118.75	
497.655		451.25		
497.655	199.25			
497.678				529.75
497.678			118.75	
497.678		452.25		
497.678	198.75			
497.71				529.5
497.71			118.75	
497.71		451.5		
497.71	199.5			
497.74				529.75
497.74			118.75	
497.74		450.25		
497.74	200.75			
497.765				529.75
497.765			118.75	
497.765		449		
497.765	202.5			
497.793				529.75
497.793			118.75	
497.793		449		
497.793	202.5			
497.824				529.75
497.824			118.75	
497.824		446.75		
497.824	205.25			
497.851				529.75
497.851			118.75	
497.851		443.75		
497.851	208.25			
497.887				529.75
497.887			118.75	
497.887		440.25		
497.887	212.25			
497.92				529.75
497.92			118.75	
497.92		436.5		
497.92	216			
497.946				529.75
497.946			118.75	
497.946		432.5		
497.946	220.5			
497.975				529.75
497.975			118.75	
497.975	224.75			
497.975		428.75		
498.006				529.75
498.006			118.75	
498.006	229			
498.006		424.75		
498.035				529.75
498.035			118.75	
498.035		421		
498.063				529.75
498.063			118.75	
498.063		421		
498.087				529.75
498.087			118.75	
498.087	236.5			
498.087		417.5		
498.114				530
498.114			118.75	
498.114	239.75			
498.114		414.25		
498.143				530
498.143			118.75	
498.143	242			
498.143		412		
498.172				529.75
498.172			119	
498.172	244			
498.172		410		
498.2				530
498.2			118.75	
498.2	245.25			
498.2		409		
498.226				530
498.226			118.75	
498.226	245.25			
498.226		409		
498.253				529.75
498.253			118.75	
498.253	246			
498.253		408.25		
498.283				529.75
498.283			119	
498.283	245.25			
498.283		408.25		
498.314				529.75
498.314			118.75	
498.314	244.25			
498.314		409.5		
498.337				529.75
498.337			118.75	
498.337	242.25			
498.337		411		
498.368				529.75
498.368			119	
498.368	239.5			
498.368		413.25		
498.402				529.75
498.402			118.75	
498.402	236.75			
498.402		416.5		
498.428				529.75
498.428			118.75	
498.428	236.75			
498.428		416.5		
498.448				530
498.448			118.75	
498.448	233			
498.448		419.5		
498.477				529.75
498.477			118.75	
498.477	229			
498.477		423		
498.501				529.75
498.501			118.75	
498.501	225			
498.501		427.25		
498.526				529.75
498.526			118.75	
498.526	225			
498.526		427.25		
498.548				529.75
498.548			118.75	
498.548	220.5			
498.548		431.25		
498.576				529.75
498.576			118.75	
498.576		434.75		
498.576	216			
498.604				529.75
498.604			118.75	
498.604		438.75		
498.604	212			
498.632				529.5
498.632			118.75	
498.632		442.75		
498.632	208.25			
498.659				529.5
498.659			118.75	
498.659		442.75		
498.659	208.25			
498.689				529.5
498.689			118.5	
498.689		445.5		
498.689	205.25			
498.712				529.5
498.712			118.75	
498.712		448.25		
498.712	202.75			
498.745				529.75
498.745			118.75	
498.745		450.25		
498.745	200.75			
498.767				529.5
498.767			118.75	
498.767		451.25		
498.767	199.25			
498.798				529.75
498.798			118.5	
498.798		452		
498.798	199			
498.829				529.75
498.829			118.5	
498.829		452		
498.829	199			
498.861				529.75
498.861			118.75	
498.861		451.5		
498.861	199.25			
498.884				529.5
498.884			118.75	
498.884		450.75		
498.884	200.5			
498.907				529.5
498.907			119	
498.907		449		
498.907	202.25			
498.934				529.75
498.934			118.75	
498.934		447		
498.934	205			
498.963				529.75
498.963			118.75	
498.963		447		
498.963	205			
498.987				529.75
498.987			118.75	
498.987		444		
498.987	208.25			
499.015				529.75
499.015			118.75	
499.015		440.75		
499.015	211.75			
499.045				529.75
499.045			118.75	
499.045		437		
499.045	215.75			
499.071				529.75
499.071			119	
499.071		433.25		
499.071	220			
499.098				529.75
499.098			119	
499.098	224.25			
499.098		429.5		
499.123				529.75
499.123			119	
499.123	224.25			
499.123		429.5		
499.155				529.75
499.155			118.75	
499.155	228.5			
499.155		425.25		
499.182				529.75
499.182			118.75	
499.182	232.5			
499.182		421.5		
499.21				529.75
499.21			118.75	
499.21	236.25			
499.21		417.75		
499.238				529.75
499.238			118.75	
499.238	239.25			
499.238		415		
499.265				530
499.265			118.75	
499.265	242.25			
499.265		412		
499.292				530
499.292			118.75	
499.292	242.25			
499.292		412		
499.321				529.75
499.321			118.75	
499.321	244			
499.321		410		
499.348				529.75
499.348			118.75	
499.348	245.25			
499.348		409		
499.371				530
499.371			118.75	
499.371	246			
499.371		408.25		
499.405				529.75
499.405			118.75	
499.405	245.25			
499.405		408.25		
499.437				530
499.437			118.75	
499.437		409.5		
499.467				529.75
499.467			119	
499.467	242.25			
499.467		411		
499.49				529.75
499.49			119	
499.49	242.25			
499.49		411		
499.51				529.75
499.51			118.75	
499.51	240			
499.51		413		
499.538				530
499.538			118.75	
499.538	236.75			
499.538		415.75		
499.568				530
499.568			118.75	
499.568	233.25			
499.568		419.25		
499.592				530
499.592			118.75	
499.592	233.25			
