time	1	2	3	4
2807.79	460.25			
2807.79		207		
2807.814			101.5	
2807.814				525.5
2807.814	458.25			
2807.814		202.75		
2807.84			101.5	
2807.84				525.5
2807.84	458.25			
2807.84		202.75		
2807.861			101.75	
2807.861				526
2807.861	454.75			
2807.861		198.75		
2807.889			102.25	
2807.889				526.25
2807.889	450.75			
2807.889		195.5		
2807.913			102.75	
2807.913				526.5
2807.913	445.25			
2807.913		193.5		
2807.935			102.75	
2807.935				526.5
2807.935	445.25			
2807.935		193.5		
2807.96			102.75	
2807.96				527
2807.96	438.5			
2807.96		191.75		
2807.988			103.25	
2807.988				527.25
2807.988	432			
2807.988		190.75		
2808.01			103.75	
2808.01				527.75
2808.01		190.5		
2808.043			103.75	
2808.043				527.75
2808.043		190.5		
2808.067			104.5	
2808.067				528.5
2808.067	417			
2808.067		191.75		
2808.088			104.75	
2808.088				528.5
2808.088	409.5			
2808.108			104.75	
2808.108				528.5
2808.108	409.5			
2808.129			104.75	
2808.129				528.5
2808.129	402.75			
2808.129		196.25		
2808.154			105.25	
2808.154				528.75
2808.154	396.25			
2808.154		199.25		
2808.179			105.25	
2808.179				529
2808.179	391.5			
2808.179		203.25		
2808.203			105.25	
2808.203				529
2808.203	391.5			
2808.203		203.25		
2808.233			105.5	
2808.233				529
2808.233	387			
2808.233		208		
2808.259			105.25	
2808.259				529
2808.259	384			
2808.259		212.75		
2808.284			105	
2808.284				528.75
2808.284	382.25			
2808.284		217.75		
2808.314			104.75	
2808.314				528.5
2808.314		222.75		
2808.314	381.75			
2808.314	382			
2808.341			104.75	
2808.341				528.5
2808.341		222.75		
2808.341	381.75			
2808.341	382			
2808.361			104.75	
2808.361				528.5
2808.361		227.75		
2808.361	383			
2808.384			104.25	
2808.384				528
2808.384		232		
2808.384	385			
2808.409			104.25	
2808.409				528
2808.409		232		
2808.409	385			
2808.429			103.75	
2808.429				527.75
2808.429		236.25		
2808.429	388.25			
2808.452			103.5	
2808.452				527.5
2808.452		239.5		
2808.452	392.75			
2808.472			103.5	
2808.472				527.5
2808.472		239.5		
2808.472	392.75			
2808.5			103	
2808.5				527.25
2808.5		241.75		
2808.5	398.5			
2808.525			102.75	
2808.525				527
2808.525		243.75		
2808.525	404.75			
2808.549			102.25	
2808.549				526.5
2808.549		244.25		
2808.549	411.5			
