time	1	2	3	4
7312.814	409.25			
7312.814		188.75		
7312.836			87.75	
7312.836				492.75
7312.836	410.25			
7312.836		184.25		
7312.866			88.25	
7312.866				493
7312.866	410.5			
7312.866		180.5		
7312.888			88.25	
7312.888				493
7312.888	410.5			
7312.888		180.5		
7312.908			88.75	
7312.908				493.25
7312.908	410.25			
7312.908		177		
7312.934			89	
7312.934				493.75
7312.934	409.25			
7312.934		174.5		
7312.958			89	
7312.958				494
7312.958	408.25			
7312.958		172.75		
7312.983			89	
7312.983				494
7312.983	408.25			
7312.983		172.75		
7313.008			89	
7313.008				494
7313.008	406.5			
7313.008		172		
7313.038			89	
7313.038				494
7313.038	404.25			
7313.056			89	
7313.056				494
7313.056	402.25			
7313.056		173		
7313.079			89	
7313.079				494
7313.079	402.25			
7313.079		173		
7313.101			89	
7313.101				494.25
7313.101	399.5			
7313.101		174.75		
7313.126			89.25	
7313.126				494.25
7313.126	396.5			
7313.126		177.75		
7313.147			89.25	
7313.147				494.25
7313.147	396.5			
7313.147		177.75		
7313.168			89	
7313.168				494.25
7313.168		181		
7313.168	393.75			
7313.193			89	
7313.193				494
7313.193	390.75			
7313.193		184.75		
7313.218			89	
7313.218				494
7313.218	390.75			
7313.218		184.75		
7313.244			89	
7313.244				494
7313.244		189.5		
7313.244	388.25			
7313.265			88.75	
7313.265				494
7313.265	385.75			
7313.292			88.75	
7313.292				493.75
7313.292		199		
7313.292	383.25			
7313.316			88.75	
7313.316				493.75
7313.316		199		
7313.316	383.25			
7313.339			88.75	
7313.339				493.5
7313.339		204		
7313.339	381.5			
7313.364			88.25	
7313.364				493
7313.364		208.5		
7313.364	380.25			
7313.384			88.25	
7313.384				493
7313.384		208.5		
7313.384	380.25			
7313.407			88	
7313.407				493
7313.407		212.5		
7313.407	379.25			
7313.429			88	
7313.429				492.5
7313.429		216.5		
7313.429	379			
7313.453			88	
7313.453				492.5
7313.453		216.5		
7313.453	379			
7313.478			87.5	
7313.478				492.25
7313.478		219.5		
7313.478	379			
7313.501			87	
7313.501				492
7313.501	379.25			
7313.526			86.5	
7313.526				491.5
7313.526		223.25		
7313.526	380.25			
7313.551			86.5	
7313.551				491.5
7313.551		223.25		
7313.551	380.25			
7313.572			86	
7313.572				491.25
7313.572		223.75		
7313.572	381.75			
7313.596			86	
7313.596				491
7313.596		223.25		
7313.596	383.5			
7313.625			85.75	
7313.625				490.75
7313.625		222.25		
7313.625	385.5			
7313.65			85.75	
7313.65				490.75
7313.65		222.25		
7313.65	385.5			
7313.673			85.25	
7313.673				490.5
7313.673	387.75			
7313.697			85	
7313.697				490
7313.697		216.75		
7313.697	389.75			
7313.719			85	
7313.719				490
7313.719		216.75		
7313.719	389.75			
7313.744			85	
7313.744				490
7313.744		213		
7313.744	392			
7313.769			85	
7313.769				490
7313.769		208.25		
7313.769	394.25			
7313.799			85	
7313.799				490
7313.799		203.75		
7313.799	396.5			
7313.819			85	
7313.819				490
7313.819		203.75		
7313.819	396.5			
7313.845			84.5	
7313.845				489.75
7313.845	398.25			
7313.845		198.75		
7313.874			84.5	
7313.874				489.75
7313.874	400			
7313.874		193		
7313.894			84.75	
7313.894				489.75
7313.894	401.5			
7313.894		187.75		
