time	1	2	3	4
1787.758				540.25
1787.758	432			
1787.758		200.25		
1787.781			102	
1787.781				540.25
1787.781	434.75			
1787.781		201.5		
1787.803			101.75	
1787.803				540.25
1787.803	436.75			
1787.803		203.75		
1787.828			101.75	
1787.828				540
1787.828	438.25			
1787.828		206.5		
1787.857			101.75	
1787.857				540
1787.857	438.25			
1787.857		206.5		
1787.881			101.25	
1787.881				539.75
1787.881	439.25			
1787.881		209.5		
1787.915			101	
1787.915				539.25
1787.915	440.25			
1787.915		213.25		
1787.941			101	
1787.941				539.25
1787.941	440.5			
1787.941		217		
1787.966			100.75	
1787.966				539
1787.966	440.25			
1787.966		221		
1787.987			100.75	
1787.987				539
1787.987	440.25			
1787.987		221		
1788.014			100.5	
1788.014				538.75
1788.014	439.75			
1788.014		224.5		
1788.034			100.5	
1788.034				538.75
1788.034	438.75			
1788.034		228.25		
1788.057			100.5	
1788.057				538.75
1788.057	438.75			
1788.057		228.25		
1788.081			100.25	
1788.081				538.5
1788.081	436.75			
1788.081		231.75		
1788.1			100	
1788.1				538.5
1788.1		234.5		
1788.1	434.75			
1788.123			100	
1788.123				538.5
1788.123		234.5		
1788.123	434.75			
1788.147			99.75	
1788.147				538.5
1788.147		237		
1788.147	432.75			
1788.171			100.25	
1788.171				538.5
1788.171		239.25		
1788.171	430.25			
1788.195			100.25	
1788.195				538.5
1788.195		239.25		
1788.195	430.25			
1788.219			100.25	
1788.219				538.75
1788.219		240		
1788.219	427.25			
1788.242			100.75	
1788.242				538.75
1788.242		240.5		
1788.242	424.25			
1788.269			100.5	
1788.269				539.25
1788.269		240.5		
1788.269	421.5			
1788.295			100.5	
1788.295				539.25
1788.295		240.5		
1788.295	421.5			
1788.315			101	
1788.315				539.25
1788.315		239.5		
1788.315	418.75			
1788.341			101	
1788.341				539.25
1788.341		238.5		
1788.341	416.75			
1788.358			101	
1788.358				539.25
1788.358		238.5		
1788.358	416.75			
1788.382			101	
1788.382				539.5
1788.382		236		
1788.382	414.25			
1788.404			101.5	
1788.404				540
1788.404		233.5		
1788.404	412.5			
1788.435			101.75	
1788.435				540.25
1788.435		230.5		
1788.435	411.25			
1788.457			101.75	
1788.457				540.25
1788.457		230.5		
1788.457	411.25			
1788.478			102	
1788.478				540.5
1788.478		227.25		
1788.478	410.5			
1788.504			102	
1788.504				540.25
1788.504		223.5		
1788.504	410.25			
1788.521			102	
1788.521				540.25
1788.521		223.5		
1788.521	410.25			
1788.542			102.25	
1788.542				540.25
1788.542	410.75			
1788.542		220		
1788.567			102.5	
1788.567				540.25
1788.567	411.5			
1788.567		216.25		
1788.588			102.5	
1788.588				540.25
1788.588	411.5			
1788.588		216.25		
1788.607			102.5	
1788.607				540.25
1788.607	412.75			
1788.607		212.75		
1788.63			102	
1788.63				540.25
1788.63	414.75			
1788.63		209.75		
1788.649			102	
1788.649				540.25
1788.649	414.75			
1788.649		209.75		
1788.673			101.75	
1788.673				540.25
1788.673	417.25			
1788.673		207		
1788.7			101.75	
1788.7				540.25
1788.7	419.25			
1788.7		204.75		
1788.723			101.75	
1788.723				540.25
1788.723	419.25			
1788.723		204.75		
1788.745			101.75	
1788.745				539.75
1788.745	422.5			
1788.745		203.25		
1788.766			101.5	
1788.766				539.75
1788.766	425.5			
1788.766		202		
1788.784			101.5	
1788.784				539.75
1788.784	425.5			
1788.784		202		
1788.805			100.75	
1788.805				539.25
1788.805	428.5			
1788.805		201.5		
1788.834			100.75	
1788.834				539.25
1788.834	431			
1788.834		201.5		
1788.855			100.75	
1788.855				539.25
1788.855	431			
1788.855		201.5		
1788.877			100.75	
1788.877				538.75
1788.877	433.75			
1788.877		202.5		
1788.899			100.5	
1788.899				538.75
